agency_cd,site_no,Date,X_00060_00003,X_00060_00003_cd,X_00065_00003,X_00065_00003_cd
USGS,07141220,2009-03-30,8.88,A,3.49,A
USGS,07141220,2009-03-31,8.17,A,3.47,A
USGS,07141220,2009-04-01,8.14,A,3.46,A
USGS,07141220,2009-04-02,7.99,A,3.46,A
USGS,07141220,2009-04-03,7.59,A,3.45,A
USGS,07141220,2009-04-04,7.52,A,3.44,A
USGS,07141220,2009-04-05,6.57,A,3.41,A
USGS,07141220,2009-04-06,5.85,A,3.38,A
USGS,07141220,2009-04-07,5.96,A,3.38,A
USGS,07141220,2009-04-08,6.23,A,3.39,A
USGS,07141220,2009-04-09,6.55,A,3.41,A
USGS,07141220,2009-04-10,6.11,A,3.39,A
USGS,07141220,2009-04-11,5.87,A,3.38,A
USGS,07141220,2009-04-12,7.57,A,3.44,A
USGS,07141220,2009-04-13,9.39,A,3.51,A
USGS,07141220,2009-04-14,9.04,A,3.5,A
USGS,07141220,2009-04-15,8.87,A,3.49,A
USGS,07141220,2009-04-16,8.71,A,3.48,A
USGS,07141220,2009-04-17,8.71,A,3.48,A
USGS,07141220,2009-04-18,13.5,A,3.62,A
USGS,07141220,2009-04-19,13.4,A,3.62,A
USGS,07141220,2009-04-20,13.7,A,3.63,A
USGS,07141220,2009-04-21,246,A,5.37,A
USGS,07141220,2009-04-22,308,A,5.86,A
USGS,07141220,2009-04-23,182,A,5.19,A
USGS,07141220,2009-04-24,116,A,4.74,A
USGS,07141220,2009-04-25,110,A,4.69,A
USGS,07141220,2009-04-26,110,A,4.67,A
USGS,07141220,2009-04-27,154,A,5,A
USGS,07141220,2009-04-28,108,A,4.67,A
USGS,07141220,2009-04-29,71.8,A,4.34,A
USGS,07141220,2009-04-30,52.6,A,4.12,A
USGS,07141220,2009-05-01,42.5,A,3.99,A
USGS,07141220,2009-05-02,36,A,3.9,A
USGS,07141220,2009-05-03,33.3,A,3.85,A
USGS,07141220,2009-05-04,30.6,A,3.81,A
USGS,07141220,2009-05-05,29.1,A,3.79,A
USGS,07141220,2009-05-06,27.6,A,3.76,A
USGS,07141220,2009-05-07,26.3,A,3.74,A
USGS,07141220,2009-05-08,189,A,4.83,A
USGS,07141220,2009-05-09,1170,A,8.67,A
USGS,07141220,2009-05-10,745,A,7.47,A
USGS,07141220,2009-05-11,294,A,5.81,A
USGS,07141220,2009-05-12,167,A,5.14,A
USGS,07141220,2009-05-13,118,A,4.8,A
USGS,07141220,2009-05-14,90.3,A,4.57,A
USGS,07141220,2009-05-15,74.8,A,4.42,A
USGS,07141220,2009-05-16,63.6,A,4.3,A
USGS,07141220,2009-05-17,57.2,A,4.23,A
USGS,07141220,2009-05-18,52.1,A,4.17,A
USGS,07141220,2009-05-19,47.6,A,4.11,A
USGS,07141220,2009-05-20,44.2,A,4.06,A
USGS,07141220,2009-05-21,41.2,A,4.02,A
USGS,07141220,2009-05-22,38.7,A,3.99,A
USGS,07141220,2009-05-23,36.5,A,3.95,A
USGS,07141220,2009-05-24,34.5,A,3.92,A
USGS,07141220,2009-05-25,35.2,A,3.93,A
USGS,07141220,2009-05-26,35.5,A,3.94,A
USGS,07141220,2009-05-27,36.3,A,3.95,A
USGS,07141220,2009-05-28,33.6,A,3.91,A
USGS,07141220,2009-05-29,32.3,A,3.89,A
USGS,07141220,2009-05-30,30.8,A,3.87,A
USGS,07141220,2009-05-31,29,A,3.83,A
USGS,07141220,2009-06-01,27.4,A,3.81,A
USGS,07141220,2009-06-02,27.7,A,3.81,A
USGS,07141220,2009-06-03,29.4,A,3.84,A
USGS,07141220,2009-06-04,26.9,A,3.8,A
USGS,07141220,2009-06-05,26,A,3.78,A
USGS,07141220,2009-06-06,25.2,A,3.77,A
USGS,07141220,2009-06-07,24.2,A,3.75,A
USGS,07141220,2009-06-08,23.2,A,3.73,A
USGS,07141220,2009-06-09,23,A,3.73,A
USGS,07141220,2009-06-10,23.3,A,3.73,A
USGS,07141220,2009-06-11,24.7,A,3.76,A
USGS,07141220,2009-06-12,30.7,A,3.86,A
USGS,07141220,2009-06-13,28.3,A,3.82,A
USGS,07141220,2009-06-14,31.3,A e,3.87,A e
USGS,07141220,2009-06-15,31.3,A e,3.87,A e
USGS,07141220,2009-06-16,108,A,4.5,A
USGS,07141220,2009-06-17,1150,A,8.62,A
USGS,07141220,2009-06-18,1320,A,9.03,A
USGS,07141220,2009-06-19,691,A,7.36,A
USGS,07141220,2009-06-20,625,A,7.17,A
USGS,07141220,2009-06-21,609,A,7.12,A
USGS,07141220,2009-06-22,462,A,6.59,A
USGS,07141220,2009-06-23,315,A,5.99,A
USGS,07141220,2009-06-24,216,A,5.51,A
USGS,07141220,2009-06-25,167,A,5.22,A
USGS,07141220,2009-06-26,157,A,5.16,A
USGS,07141220,2009-06-27,167,A,5.22,A
USGS,07141220,2009-06-28,233,A,5.61,A
USGS,07141220,2009-06-29,215,A,5.51,A
USGS,07141220,2009-06-30,157,A,5.15,A
USGS,07141220,2009-07-01,128,A,4.95,A
USGS,07141220,2009-07-02,108,A,4.79,A
USGS,07141220,2009-07-03,93.7,A,4.67,A
USGS,07141220,2009-07-04,85.3,A,4.59,A
USGS,07141220,2009-07-05,76.2,A,4.5,A
USGS,07141220,2009-07-06,70.5,A,4.44,A
USGS,07141220,2009-07-07,66.4,A,4.4,A
USGS,07141220,2009-07-08,62.5,A e,4.36,A e
USGS,07141220,2009-07-09,48.9,A e,4.19,A e
USGS,07141220,2009-07-10,44.2,A,4.13,A
USGS,07141220,2009-07-11,41.2,A,4.09,A
USGS,07141220,2009-07-12,38.4,A,4.05,A
USGS,07141220,2009-07-13,36.4,A,4.02,A
USGS,07141220,2009-07-14,34.3,A,3.99,A
USGS,07141220,2009-07-15,33.1,A,3.97,A
USGS,07141220,2009-07-16,32.4,A,3.96,A
USGS,07141220,2009-07-17,31.1,A,3.94,A
USGS,07141220,2009-07-18,29.7,A,3.92,A
USGS,07141220,2009-07-19,28.5,A,3.9,A
USGS,07141220,2009-07-20,27.3,A,3.87,A
USGS,07141220,2009-07-21,25.9,A,3.85,A
USGS,07141220,2009-07-22,24.8,A,3.83,A
USGS,07141220,2009-07-23,24.5,A,3.82,A
USGS,07141220,2009-07-24,23.2,A,3.8,A
USGS,07141220,2009-07-25,22,A,3.78,A
USGS,07141220,2009-07-26,21.7,A,3.77,A
USGS,07141220,2009-07-27,21.6,A,3.77,A
USGS,07141220,2009-07-28,21.4,A,3.76,A
USGS,07141220,2009-07-29,21.6,A,3.77,A
USGS,07141220,2009-07-30,21.1,A,3.76,A
USGS,07141220,2009-07-31,19.8,A,3.73,A e
USGS,07141220,2009-08-01,20.2,A,3.74,A
USGS,07141220,2009-08-02,18.9,A,3.71,A
USGS,07141220,2009-08-03,17.9,A,3.69,A
USGS,07141220,2009-08-04,17,A,3.67,A
USGS,07141220,2009-08-05,16.4,A,3.65,A
USGS,07141220,2009-08-06,19.2,A,3.72,A
USGS,07141220,2009-08-07,17.3,A,3.68,A
USGS,07141220,2009-08-08,15.6,A,3.64,A
USGS,07141220,2009-08-09,14.6,A,3.61,A
USGS,07141220,2009-08-10,14.2,A,3.6,A
USGS,07141220,2009-08-11,13.8,A,3.59,A
USGS,07141220,2009-08-12,13.2,A,3.58,A
USGS,07141220,2009-08-13,12.5,A,3.56,A
USGS,07141220,2009-08-14,12.1,A,3.55,A
USGS,07141220,2009-08-15,11.9,A,3.54,A
USGS,07141220,2009-08-16,11.2,A,3.52,A
USGS,07141220,2009-08-17,16.9,A,3.66,A
USGS,07141220,2009-08-18,21,A,3.75,A
USGS,07141220,2009-08-19,23.2,A,3.8,A
USGS,07141220,2009-08-20,26.6,A,3.85,A
USGS,07141220,2009-08-21,76.4,A,4.5,A
USGS,07141220,2009-08-22,67.1,A,4.42,A
USGS,07141220,2009-08-23,60.4,A,4.35,A
USGS,07141220,2009-08-24,51.8,A,4.26,A
USGS,07141220,2009-08-25,41.3,A,4.13,A
USGS,07141220,2009-08-26,33.5,A,4.02,A
USGS,07141220,2009-08-27,26.8,A,3.92,A
USGS,07141220,2009-08-28,21.9,A,3.83,A
USGS,07141220,2009-08-29,18.7,A,3.77,A
USGS,07141220,2009-08-30,16.3,A,3.73,A
USGS,07141220,2009-08-31,14.5,A,3.69,A
USGS,07141220,2009-09-01,12.8,A,3.66,A
USGS,07141220,2009-09-02,11.8,A,3.63,A
USGS,07141220,2009-09-03,11.1,A,3.61,A
USGS,07141220,2009-09-04,10.9,A,3.6,A
USGS,07141220,2009-09-05,10.5,A,3.59,A
USGS,07141220,2009-09-06,10.1,A,3.58,A
USGS,07141220,2009-09-07,9.67,A,3.56,A
USGS,07141220,2009-09-08,10.6,A,3.59,A
USGS,07141220,2009-09-09,12.1,A,3.63,A
USGS,07141220,2009-09-10,10.6,A,3.59,A
USGS,07141220,2009-09-11,10.3,A,3.58,A
USGS,07141220,2009-09-12,69.1,A,4.26,A
USGS,07141220,2009-09-13,258,A,5.83,A
USGS,07141220,2009-09-14,164,A,5.3,A
USGS,07141220,2009-09-15,108,A,4.91,A
USGS,07141220,2009-09-16,107,A,4.92,A
USGS,07141220,2009-09-17,79,A,4.68,A
USGS,07141220,2009-09-18,54.8,A,4.43,A
USGS,07141220,2009-09-19,37.4,A,4.22,A
USGS,07141220,2009-09-20,25.9,A,4.04,A
USGS,07141220,2009-09-21,19.4,A,3.91,A
USGS,07141220,2009-09-22,15.7,A,3.83,A
USGS,07141220,2009-09-23,13.6,A,3.78,A
USGS,07141220,2009-09-24,11.9,A,3.73,A
USGS,07141220,2009-09-25,10.7,A,3.7,A
USGS,07141220,2009-09-26,9.6,A,3.66,A
USGS,07141220,2009-09-27,8.66,A,3.63,A
USGS,07141220,2009-09-28,7.59,A,3.6,A
USGS,07141220,2009-09-29,7,A,3.57,A
USGS,07141220,2009-09-30,6.52,A,3.56,A
USGS,07141220,2009-10-01,6.18,A,3.54,A
USGS,07141220,2009-10-02,5.52,A,3.52,A
USGS,07141220,2009-10-03,5.18,A,3.5,A
USGS,07141220,2009-10-04,5.08,A,3.5,A
USGS,07141220,2009-10-05,5.1,A,3.5,A
USGS,07141220,2009-10-06,5.25,A,3.5,A
USGS,07141220,2009-10-07,4.42,A,3.47,A
USGS,07141220,2009-10-08,4.86,A,3.49,A
USGS,07141220,2009-10-09,4.68,A,3.48,A
USGS,07141220,2009-10-10,4.31,A,3.46,A
USGS,07141220,2009-10-11,4.52,A,3.47,A
USGS,07141220,2009-10-12,5.19,A,3.5,A
USGS,07141220,2009-10-13,5.32,A,3.51,A
USGS,07141220,2009-10-14,6,A,3.53,A
USGS,07141220,2009-10-15,5.45,A,3.51,A
USGS,07141220,2009-10-16,5.13,A,3.5,A
USGS,07141220,2009-10-17,5.45,A,3.51,A
USGS,07141220,2009-10-18,4.78,A,3.48,A
USGS,07141220,2009-10-19,4.62,A,3.48,A
USGS,07141220,2009-10-20,4.8,A,3.48,A
USGS,07141220,2009-10-21,4.85,A,3.49,A
USGS,07141220,2009-10-22,5.21,A,3.5,A
USGS,07141220,2009-10-23,5.04,A,3.49,A
USGS,07141220,2009-10-24,5.24,A,3.5,A
USGS,07141220,2009-10-25,5.21,A,3.5,A
USGS,07141220,2009-10-26,5.03,A,3.49,A
USGS,07141220,2009-10-27,5.29,A,3.51,A
USGS,07141220,2009-10-28,5.73,A,3.52,A
USGS,07141220,2009-10-29,8.61,A,3.63,A
USGS,07141220,2009-10-30,6.34,A,3.55,A
USGS,07141220,2009-10-31,5.77,A,3.53,A
USGS,07141220,2009-11-01,5.62,A,3.52,A
USGS,07141220,2009-11-02,5.19,A,3.5,A
USGS,07141220,2009-11-03,5.06,A,3.49,A
USGS,07141220,2009-11-04,5.03,A,3.49,A
USGS,07141220,2009-11-05,5.1,A,3.5,A
USGS,07141220,2009-11-06,5.3,A,3.51,A
USGS,07141220,2009-11-07,5.22,A,3.5,A
USGS,07141220,2009-11-08,4.95,A,3.49,A
USGS,07141220,2009-11-09,4.7,A,3.48,A
USGS,07141220,2009-11-10,4.66,A,3.48,A
USGS,07141220,2009-11-11,4.63,A,3.48,A
USGS,07141220,2009-11-12,5.25,A,3.5,A
USGS,07141220,2009-11-13,5.64,A,3.52,A
USGS,07141220,2009-11-14,4.87,A,3.49,A
USGS,07141220,2009-11-15,5.71,A,3.52,A
USGS,07141220,2009-11-16,5.63,A,3.52,A
USGS,07141220,2009-11-17,5.54,A,3.52,A
USGS,07141220,2009-11-18,5.69,A,3.52,A
USGS,07141220,2009-11-19,5.68,A,3.52,A
USGS,07141220,2009-11-20,5.9,A,3.53,A
USGS,07141220,2009-11-21,6.24,A,3.55,A
USGS,07141220,2009-11-22,4.8,A,3.5,A
USGS,07141220,2009-11-23,5.94,A,3.55,A
USGS,07141220,2009-11-24,5.63,A,3.54,A
USGS,07141220,2009-11-25,4.89,A,3.51,A
USGS,07141220,2009-11-26,4.93,A,3.51,A
USGS,07141220,2009-11-27,5.35,A,3.53,A
USGS,07141220,2009-11-28,5.62,A,3.54,A
USGS,07141220,2009-11-29,5.11,A,3.52,A
USGS,07141220,2009-11-30,4.89,A,3.51,A
USGS,07141220,2009-12-01,5.17,A,3.52,A
USGS,07141220,2009-12-02,4.96,A,3.51,A
USGS,07141220,2009-12-03,4.61,A,3.49,A
USGS,07141220,2009-12-04,4.5,A e,3.53,A
USGS,07141220,2009-12-05,4.4,A e,3.59,A
USGS,07141220,2009-12-06,4.3,A e,3.52,A
USGS,07141220,2009-12-07,4.2,A e,3.63,A
USGS,07141220,2009-12-08,4.1,A e,3.66,A
USGS,07141220,2009-12-09,4,A e,3.62,A
USGS,07141220,2009-12-10,4,A e,3.55,A
USGS,07141220,2009-12-11,4.2,A e,3.6,A
USGS,07141220,2009-12-12,4.5,A e,3.64,A
USGS,07141220,2009-12-13,4.8,A e,3.65,A
USGS,07141220,2009-12-14,5,A e,3.6,A
USGS,07141220,2009-12-15,5.2,A e,3.58,A
USGS,07141220,2009-12-16,6,A e,3.6,A
USGS,07141220,2009-12-17,6.88,A,3.59,A
USGS,07141220,2009-12-18,7.31,A,3.61,A
USGS,07141220,2009-12-19,7.37,A,3.61,A
USGS,07141220,2009-12-20,7.2,A e,3.65,A
USGS,07141220,2009-12-21,7.24,A,3.6,A
USGS,07141220,2009-12-22,6.87,A,3.59,A
USGS,07141220,2009-12-23,6.8,A e,3.62,A e
USGS,07141220,2009-12-24,6.8,A e,3.66,A e
USGS,07141220,2009-12-25,6.5,A e,3.68,A
USGS,07141220,2009-12-26,6.5,A e,3.63,A
USGS,07141220,2009-12-27,7,A,3.59,A
USGS,07141220,2009-12-28,7,A e,3.61,A
USGS,07141220,2009-12-29,6.8,A e,3.8,A
USGS,07141220,2009-12-30,6.8,A e,3.61,A
USGS,07141220,2009-12-31,6.5,A e,3.95,A
USGS,07141220,2010-01-01,6.2,A e,3.96,A
USGS,07141220,2010-01-02,6,A e,3.73,A
USGS,07141220,2010-01-03,5.5,A e,3.66,A
USGS,07141220,2010-01-04,5.5,A e,3.62,A
USGS,07141220,2010-01-05,5.8,A e,3.59,A
USGS,07141220,2010-01-06,5.8,A e,3.6,A
USGS,07141220,2010-01-07,5.5,A e,3.62,A
USGS,07141220,2010-01-08,5,A e,3.57,A
USGS,07141220,2010-01-09,5,A e,3.6,A
USGS,07141220,2010-01-10,5.5,A e,3.67,A
USGS,07141220,2010-01-11,6,A e,3.76,A
USGS,07141220,2010-01-12,7,A e,3.73,A
USGS,07141220,2010-01-13,7.5,A e,3.74,A
USGS,07141220,2010-01-14,9,A e,3.73,A
USGS,07141220,2010-01-15,8,A e,3.9,A
USGS,07141220,2010-01-16,8,A e,3.92,A
USGS,07141220,2010-01-17,8,A e,3.71,A
USGS,07141220,2010-01-18,7.5,A e,3.64,A
USGS,07141220,2010-01-19,7.06,A,3.61,A
USGS,07141220,2010-01-20,6.76,A,3.6,A
USGS,07141220,2010-01-21,6.43,A,3.58,A
USGS,07141220,2010-01-22,6.52,A,3.59,A
USGS,07141220,2010-01-23,6.85,A,3.6,A
USGS,07141220,2010-01-24,5.65,A,3.56,A
USGS,07141220,2010-01-25,5.17,A,3.54,A
USGS,07141220,2010-01-26,4.95,A,3.53,A
USGS,07141220,2010-01-27,5,A e,3.56,A
USGS,07141220,2010-01-28,5.6,A,3.55,A
USGS,07141220,2010-01-29,5,A e,3.74,A
USGS,07141220,2010-01-30,5.5,A e,3.7,A
USGS,07141220,2010-01-31,6,A e,3.63,A
USGS,07141220,2010-02-01,6,A e,3.64,A
USGS,07141220,2010-02-02,6.5,A e,3.87,A
USGS,07141220,2010-02-03,6.5,A e,3.61,A
USGS,07141220,2010-02-04,7,A e,3.68,A
USGS,07141220,2010-02-05,8.27,A,3.67,A
USGS,07141220,2010-02-06,8.24,A,3.67,A
USGS,07141220,2010-02-07,8.12,A,3.67,A
USGS,07141220,2010-02-08,8.04,A,3.67,A
USGS,07141220,2010-02-09,8,A e,3.77,A
USGS,07141220,2010-02-10,8,A e,3.8,A
USGS,07141220,2010-02-11,8,A e,3.67,A
USGS,07141220,2010-02-12,8.63,A,3.69,A
USGS,07141220,2010-02-13,8.54,A,3.7,A
USGS,07141220,2010-02-14,7.69,A,3.67,A
USGS,07141220,2010-02-15,8.5,A e,3.76,A
USGS,07141220,2010-02-16,8.5,A e,3.81,A
USGS,07141220,2010-02-17,9,A e,3.79,A
USGS,07141220,2010-02-18,9.22,A,3.72,A
USGS,07141220,2010-02-19,9.39,A,3.73,A
USGS,07141220,2010-02-20,7.91,A,3.69,A
USGS,07141220,2010-02-21,8.5,A e,3.9,A
USGS,07141220,2010-02-22,9,A e,3.91,A
USGS,07141220,2010-02-23,10,A e,3.8,A
USGS,07141220,2010-02-24,9,A e,3.69,A
USGS,07141220,2010-02-25,9.22,A,3.66,A
USGS,07141220,2010-02-26,8.89,A,3.65,A
USGS,07141220,2010-02-27,9.93,A,3.68,A
USGS,07141220,2010-02-28,9.29,A,3.66,A
USGS,07141220,2010-03-01,8.63,A,3.64,A
USGS,07141220,2010-03-02,8.53,A,3.64,A
USGS,07141220,2010-03-03,8.2,A,3.63,A
USGS,07141220,2010-03-04,8.68,A,3.64,A
USGS,07141220,2010-03-05,8.19,A,3.63,A
USGS,07141220,2010-03-06,8.67,A,3.63,A
USGS,07141220,2010-03-07,9.09,A,3.65,A
USGS,07141220,2010-03-08,10.6,A,3.69,A
USGS,07141220,2010-03-09,10.8,A,3.7,A
USGS,07141220,2010-03-10,10.2,A,3.68,A
USGS,07141220,2010-03-11,9.97,A,3.67,A
USGS,07141220,2010-03-12,9.77,A,3.67,A
USGS,07141220,2010-03-13,10.5,A,3.69,A
USGS,07141220,2010-03-14,9.94,A,3.67,A
USGS,07141220,2010-03-15,9.23,A,3.65,A
USGS,07141220,2010-03-16,9.18,A,3.65,A
USGS,07141220,2010-03-17,9.41,A,3.66,A
USGS,07141220,2010-03-18,10.1,A,3.68,A
USGS,07141220,2010-03-19,9.77,A,3.67,A
USGS,07141220,2010-03-20,9.39,A,3.66,A
USGS,07141220,2010-03-21,9.52,A,3.66,A
USGS,07141220,2010-03-22,10.1,A,3.68,A
USGS,07141220,2010-03-23,9.63,A,3.66,A
USGS,07141220,2010-03-24,9.39,A,3.66,A
USGS,07141220,2010-03-25,9.46,A,3.66,A
USGS,07141220,2010-03-26,10,A,3.68,A
USGS,07141220,2010-03-27,11.6,A,3.71,A
USGS,07141220,2010-03-28,11,A,3.69,A
USGS,07141220,2010-03-29,11.2,A,3.7,A
USGS,07141220,2010-03-30,11.8,A,3.72,A
USGS,07141220,2010-03-31,11.5,A,3.71,A
USGS,07141220,2010-04-01,11.2,A,3.7,A
USGS,07141220,2010-04-02,11.3,A,3.7,A
USGS,07141220,2010-04-03,10.4,A,3.68,A
USGS,07141220,2010-04-04,10,A,3.67,A
USGS,07141220,2010-04-05,9.5,A,3.65,A
USGS,07141220,2010-04-06,9.48,A,3.65,A
USGS,07141220,2010-04-07,8.87,A,3.63,A
USGS,07141220,2010-04-08,8.59,A,3.62,A
USGS,07141220,2010-04-09,8.36,A,3.61,A
USGS,07141220,2010-04-10,8.06,A,3.6,A
USGS,07141220,2010-04-11,8.64,A,3.62,A
USGS,07141220,2010-04-12,8.1,A,3.6,A
USGS,07141220,2010-04-13,7.91,A,3.6,A
USGS,07141220,2010-04-14,8.2,A,3.61,A
USGS,07141220,2010-04-15,8.27,A,3.61,A
USGS,07141220,2010-04-16,9.5,A,3.65,A
USGS,07141220,2010-04-17,9.03,A,3.63,A
USGS,07141220,2010-04-18,9.03,A,3.63,A
USGS,07141220,2010-04-19,9.09,A,3.64,A
USGS,07141220,2010-04-20,9.36,A,3.65,A
USGS,07141220,2010-04-21,9.52,A,3.65,A
USGS,07141220,2010-04-22,11.2,A,3.7,A
USGS,07141220,2010-04-23,12.1,A,3.73,A
USGS,07141220,2010-04-24,10.9,A,3.69,A
USGS,07141220,2010-04-25,11.2,A,3.7,A
USGS,07141220,2010-04-26,28.4,A,3.98,A
USGS,07141220,2010-04-27,81.9,A,4.74,A
USGS,07141220,2010-04-28,51.1,A,4.4,A
USGS,07141220,2010-04-29,35,A,4.18,A
USGS,07141220,2010-04-30,25.6,A,4.02,A
USGS,07141220,2010-05-01,19.1,A,3.9,A
USGS,07141220,2010-05-02,18.4,A,3.88,A
USGS,07141220,2010-05-03,14.7,A,3.79,A
USGS,07141220,2010-05-04,12.4,A,3.74,A
USGS,07141220,2010-05-05,10.6,A,3.68,A
USGS,07141220,2010-05-06,9.62,A,3.65,A
USGS,07141220,2010-05-07,8.81,A,3.63,A
USGS,07141220,2010-05-08,8,A,3.6,A
USGS,07141220,2010-05-09,7.62,A,3.59,A
USGS,07141220,2010-05-10,7.88,A,3.6,A
USGS,07141220,2010-05-11,7.33,A,3.58,A
USGS,07141220,2010-05-12,8.77,A,3.63,A
USGS,07141220,2010-05-13,7.86,A,3.6,A
USGS,07141220,2010-05-14,7.41,A,3.58,A
USGS,07141220,2010-05-15,7.44,A,3.58,A
USGS,07141220,2010-05-16,9.11,A,3.63,A
USGS,07141220,2010-05-17,7.31,A,3.58,A
USGS,07141220,2010-05-18,6.61,A,3.55,A e
USGS,07141220,2010-05-19,15.6,A,3.77,A
USGS,07141220,2010-05-20,14.9,A,3.8,A
USGS,07141220,2010-05-21,12.7,A,3.74,A
USGS,07141220,2010-05-22,15.6,A,3.81,A
USGS,07141220,2010-05-23,47.1,A,4.34,A
USGS,07141220,2010-05-24,90.4,A,4.82,A
USGS,07141220,2010-05-25,65.4,A,4.56,A
USGS,07141220,2010-05-26,50,A,4.38,A
USGS,07141220,2010-05-27,31.4,A,4.12,A
USGS,07141220,2010-05-28,24.3,A,4,A
USGS,07141220,2010-05-29,20.2,A,3.92,A
USGS,07141220,2010-05-30,17.6,A,3.86,A
USGS,07141220,2010-05-31,15.5,A,3.82,A
USGS,07141220,2010-06-01,14.4,A,3.79,A
USGS,07141220,2010-06-02,12.9,A,3.75,A
USGS,07141220,2010-06-03,11.7,A,3.71,A
USGS,07141220,2010-06-04,10.6,A,3.68,A
USGS,07141220,2010-06-05,9.82,A,3.66,A
USGS,07141220,2010-06-06,8.98,A,3.63,A
USGS,07141220,2010-06-07,20.8,A,3.89,A
USGS,07141220,2010-06-08,550,A,6.43,A
USGS,07141220,2010-06-09,328,A,6.08,A
USGS,07141220,2010-06-10,86.4,A,4.77,A
USGS,07141220,2010-06-11,42.6,A,4.29,A
USGS,07141220,2010-06-12,30.3,A,4.1,A
USGS,07141220,2010-06-13,214,A,5.36,A
USGS,07141220,2010-06-14,1800,A,9.93,A
USGS,07141220,2010-06-15,2570,A,11.07,A
USGS,07141220,2010-06-16,2600,A,11.1,A
USGS,07141220,2010-06-17,1750,A,9.87,A
USGS,07141220,2010-06-18,995,A,8.26,A
USGS,07141220,2010-06-19,614,A,7.2,A
USGS,07141220,2010-06-20,397,A,6.45,A
USGS,07141220,2010-06-21,285,A,5.99,A
USGS,07141220,2010-06-22,211,A,5.63,A
USGS,07141220,2010-06-23,152,A,5.29,A
USGS,07141220,2010-06-24,113,A,5.01,A
USGS,07141220,2010-06-25,89.1,A,4.81,A
USGS,07141220,2010-06-26,71.7,A,4.64,A
USGS,07141220,2010-06-27,58,A,4.49,A
USGS,07141220,2010-06-28,49,A,4.38,A
USGS,07141220,2010-06-29,42.4,A,4.29,A
USGS,07141220,2010-06-30,37.1,A,4.21,A
USGS,07141220,2010-07-01,32.6,A,4.14,A
USGS,07141220,2010-07-02,29.3,A,4.09,A
USGS,07141220,2010-07-03,27.1,A,4.05,A
USGS,07141220,2010-07-04,26.3,A,4.04,A
USGS,07141220,2010-07-05,28.9,A,4.08,A
USGS,07141220,2010-07-06,25.2,A,4.02,A
USGS,07141220,2010-07-07,48.2,A,4.31,A
USGS,07141220,2010-07-08,346,A,6.11,A
USGS,07141220,2010-07-09,824,A,7.82,A
USGS,07141220,2010-07-10,539,A,6.95,A
USGS,07141220,2010-07-11,291,A,6.02,A
USGS,07141220,2010-07-12,177,A,5.44,A
USGS,07141220,2010-07-13,122,A,5.08,A
USGS,07141220,2010-07-14,90.3,A,4.82,A
USGS,07141220,2010-07-15,72.6,A,4.65,A
USGS,07141220,2010-07-16,60.3,A,4.51,A
USGS,07141220,2010-07-17,50.2,A,4.39,A
USGS,07141220,2010-07-18,43.2,A,4.3,A
USGS,07141220,2010-07-19,40.8,A,4.27,A
USGS,07141220,2010-07-20,52.8,A,4.42,A
USGS,07141220,2010-07-21,53.7,A,4.43,A
USGS,07141220,2010-07-22,42.8,A,4.29,A
USGS,07141220,2010-07-23,35,A,4.17,A e
USGS,07141220,2010-07-24,27.8,A,4.05,A e
USGS,07141220,2010-07-25,24.6,A,4,A
USGS,07141220,2010-07-26,21.2,A,3.93,A
USGS,07141220,2010-07-27,18.3,A,3.87,A
USGS,07141220,2010-07-28,16,A,3.82,A
USGS,07141220,2010-07-29,14.3,A,3.77,A
USGS,07141220,2010-07-30,12.9,A,3.74,A
USGS,07141220,2010-07-31,11.3,A,3.69,A
USGS,07141220,2010-08-01,10.4,A,3.67,A
USGS,07141220,2010-08-02,9.39,A,3.64,A
USGS,07141220,2010-08-03,8.46,A,3.61,A
USGS,07141220,2010-08-04,7.85,A,3.58,A
USGS,07141220,2010-08-05,7.25,A,3.56,A
USGS,07141220,2010-08-06,6.77,A,3.55,A
USGS,07141220,2010-08-07,6.22,A,3.52,A
USGS,07141220,2010-08-08,5.52,A,3.49,A
USGS,07141220,2010-08-09,5.1,A,3.48,A
USGS,07141220,2010-08-10,5.14,A,3.47,A
USGS,07141220,2010-08-11,5.62,A,3.49,A
USGS,07141220,2010-08-12,4.4,A,3.43,A
USGS,07141220,2010-08-13,4.17,A,3.42,A
USGS,07141220,2010-08-14,4.2,A,3.42,A
USGS,07141220,2010-08-15,6.29,A,3.52,A
USGS,07141220,2010-08-16,5.88,A,3.5,A
USGS,07141220,2010-08-17,5.39,A,3.48,A
USGS,07141220,2010-08-18,4.92,A,3.46,A
USGS,07141220,2010-08-19,4.35,A,3.43,A
USGS,07141220,2010-08-20,3.79,A,3.4,A
USGS,07141220,2010-08-21,3.41,A,3.38,A
USGS,07141220,2010-08-22,3.09,A,3.36,A
USGS,07141220,2010-08-23,3.04,A,3.36,A
USGS,07141220,2010-08-24,10.4,A,3.64,A
USGS,07141220,2010-08-25,144,A,4.77,A
USGS,07141220,2010-08-26,433,A,6.58,A
USGS,07141220,2010-08-27,459,A,6.68,A
USGS,07141220,2010-08-28,307,A,6.07,A
USGS,07141220,2010-08-29,144,A,5.22,A
USGS,07141220,2010-08-30,83.2,A,4.75,A
USGS,07141220,2010-08-31,54.3,A,4.45,A
USGS,07141220,2010-09-01,38.8,A,4.26,A
